,addr1,addr2,addr3,city,country,cuisine,is_closed,lat,locality,lon,name,price,rating,reviews,state,uid,zipcode
2273,30 Old Ivy Rd,,,Atlanta,US,tradamerican,FALSE,33.85475,"Atlanta, GA",-84.38168,Hal's The Steakhouse,$$$,4,414,GA,hals-the-steakhouse-atlanta,30342
2274,240 Peachtree St NW,,,Atlanta,US,tradamerican,FALSE,33.76042765,"Atlanta, GA",-84.38779771,Ray's in the City,$$$,4,473,GA,rays-in-the-city-atlanta,30303
2275,675 Ponce De Leon Ave NE,,,Atlanta,US,tradamerican,FALSE,33.7730395,"Atlanta, GA",-84.3657819,The Mercury,$$$,3.5,173,GA,the-mercury-atlanta,30308
2276,1198 Howell Mill Rd,,,Atlanta,US,tradamerican,FALSE,33.7867889,"Atlanta, GA",-84.4122314,Little Bacch,$$$,3.5,20,GA,little-bacch-atlanta,30318
2277,60 Andrew Young International Blvd NE,,,Atlanta,US,tradamerican,FALSE,33.7599264,"Atlanta, GA",-84.3857822,Cuts Steakhouse,$$$,3.5,261,GA,cuts-steakhouse-atlanta,30303
2278,265 Peachtree St NE,,Hyatt Regency,Atlanta,US,tradamerican,FALSE,33.76137644,"Atlanta, GA",-84.38667965,Polaris,$$$,4,180,GA,polaris-atlanta,30303
2279,210 Peachtree St NW,,,Atlanta,US,tradamerican,FALSE,33.75942,"Atlanta, GA",-84.38837,The Sun Dial Restaurant,$$$,3.5,768,GA,the-sun-dial-restaurant-atlanta,30303
2280,190 Marietta St,,,Atlanta,US,tradamerican,FALSE,33.758048,"Atlanta, GA",-84.394584,McCormick & Schmick's Seafood & Steaks,$$$,3,241,GA,mccormick-and-schmicks-seafood-and-steaks-atlanta,30303
2281,6700 Powers Ferry Rd,,,Atlanta,US,tradamerican,FALSE,33.901717,"Atlanta, GA",-84.437803,Ray's On the River,$$$,3.5,537,GA,rays-on-the-river-atlanta-4,30339
2282,1100 Peachtree St,,,Atlanta,US,tradamerican,FALSE,33.78462706,"Atlanta, GA",-84.38323438,The Oceanaire Seafood Room,$$$,3.5,289,GA,the-oceanaire-seafood-room-atlanta,30309
2283,4320 Powers Ferry Rd NW,,,Atlanta,US,tradamerican,FALSE,33.8727953,"Atlanta, GA",-84.3961816,Horseradish Grill,$$$,3.5,195,GA,horseradish-grill-atlanta,30342
2284,5975 Roswell Rd,Ste b-201,,Sandy Springs,US,tradamerican,FALSE,33.91831,"Atlanta, GA",-84.37884,Kaiser's Chophouse,$$$,4.5,40,GA,kaisers-chophouse-sandy-springs,30328
2285,3300 Lenox Rd NE,,,Atlanta,US,tradamerican,FALSE,33.8460503,"Atlanta, GA",-84.3591003,Lenox Grille,$$$,1.5,3,GA,lenox-grille-atlanta,30326
2286,176 Peachtree St NW,,,Atlanta,US,tradamerican,FALSE,33.75826,"Atlanta, GA",-84.3878299,e Street Grille,$$$,3,4,GA,e-street-grille-atlanta,30303
2287,683 Peachtree St NE,,,Atlanta,US,tradamerican,FALSE,33.773186,"Atlanta, GA",-84.384483,683 Bar & Bistro,$$$,3,5,GA,683-bar-and-bistro-atlanta,30308
2288,103 W Paces Ferry Rd NW,,,Atlanta,US,tradamerican,FALSE,33.84158,"Atlanta, GA",-84.38358,103 West,$$$,3.5,9,GA,103-west-atlanta,30305
2289,161 Peachtree Center Ave NE,,,Atlanta,US,tradamerican,FALSE,33.7592678,"Atlanta, GA",-84.38591865,Agatha's A Taste Of Mystery,$$$$,3.5,79,GA,agathas-a-taste-of-mystery-atlanta-2,30303
2290,303 Peachtree Center Ave,,,Atlanta,US,tradamerican,FALSE,33.76285509,"Atlanta, GA",-84.38615003,Morton's The Steakhouse,$$$$,3.5,143,GA,mortons-the-steakhouse-atlanta,30308
2291,71 Nassau St,,,New York,US,salad,FALSE,40.70969,"New York City, NY",-74.00838,d Elici,$,4,81,NY,d-elici-new-york,10038
2292,387 8th Ave,,,New York,US,salad,FALSE,40.7491633,"New York City, NY",-73.995881,Juicology,$,4.5,163,NY,juicology-new-york,10001
2293,536 E 14th St,,,New York,US,salad,FALSE,40.729442,"New York City, NY",-73.978805,Stuyvesant Organic,$,4.5,39,NY,stuyvesant-organic-new-york,10009
2294,211 E 14th St,,,New York,US,salad,FALSE,40.733163,"New York City, NY",-73.986158,Bite,$,4,548,NY,bite-new-york-3,10003
2295,326 W 47th St,,,New York,US,salad,FALSE,40.7608265,"New York City, NY",-73.9889803,Fresh From Hell,$,4.5,104,NY,fresh-from-hell-new-york,10036
2296,1402 86th St,,,Brooklyn,US,salad,FALSE,40.61253,"New York City, NY",-74.01169,Baby Olive,$,4,84,NY,baby-olive-brooklyn,11228
2297,62 W 22nd St,,,New York,US,salad,FALSE,40.74188995,"New York City, NY",-73.99304962,Bite,$,4,156,NY,bite-new-york-6,10010
2298,688 Washington Ave,,,Brooklyn,US,salad,FALSE,40.67751363,"New York City, NY",-73.96373749,Sit & Wonder,$,4,204,NY,sit-and-wonder-brooklyn,11238
2299,335 Lafayette St,,,New York,US,salad,FALSE,40.72573186,"New York City, NY",-73.99463381,Bite,$,4,203,NY,bite-new-york,10012
2300,66 Kenmare St,,,New York,US,salad,FALSE,40.7208901,"New York City, NY",-73.9962028,Market Ipanema,$,4.5,37,NY,market-ipanema-new-york-4,10012
2301,1065 Bedford Ave,,,Brooklyn,US,salad,FALSE,40.68741544,"New York City, NY",-73.95469375,Jo Juice & Salad Bar,$,4.5,54,NY,jo-juice-and-salad-bar-brooklyn,11216
2302,285 Madison Ave,Ste 101,,New York,US,salad,FALSE,40.75173109,"New York City, NY",-73.97970501,eatsa,$,4,129,NY,eatsa-new-york-2,10017
2303,666 3rd Ave,Ste 110,,New York,US,salad,FALSE,40.75136,"New York City, NY",-73.97462,eatsa,$,4,94,NY,eatsa-new-york-3,10172
2304,143-01 45th Ave,,,Flushing,US,salad,FALSE,40.7540307,"New York City, NY",-73.8183398,Sweet Haus Cafe,$,4.5,30,NY,sweet-haus-cafe-flushing,11355
2305,624 5th Ave,,,Brooklyn,US,salad,FALSE,40.66343,"New York City, NY",-73.99166,Subs N Stuff,$,4.5,30,NY,subs-n-stuff-brooklyn-2,11215
2306,352 Malcolm X Blvd,,,Brooklyn,US,salad,FALSE,40.68075943,"New York City, NY",-73.92888641,Daddy Greens,$,4,266,NY,daddy-greens-brooklyn,11233
2307,25-07 Queens Plz N,,,Long Island City,US,salad,FALSE,40.7507976,"New York City, NY",-73.9395319,Fresh Kitchen,$,4,23,NY,fresh-kitchen-long-island-city,11101
2308,1310 78th St,,,Brooklyn,US,salad,FALSE,40.61835,"New York City, NY",-74.00903,Blend Salad & Juice Bar,$,4,37,NY,blend-salad-and-juice-bar-brooklyn,11228
2309,171 W 23rd St,,,New York,US,salad,FALSE,40.74412,"New York City, NY",-73.9953,Wrapido,$,4,282,NY,wrapido-new-york,10011
2310,443 E 6th St,,,New York,US,salad,FALSE,40.7256861,"New York City, NY",-73.9842575,Banh Mi Zon,$,4.5,272,NY,banh-mi-zon-new-york-4,10009
2311,233 Broadway,,,New York,US,salad,FALSE,40.71270855,"New York City, NY",-74.00840127,Just Salad,$,3.5,41,NY,just-salad-new-york-34,10279
2312,47 Hicks St,,,Brooklyn,US,salad,FALSE,40.70024,"New York City, NY",-73.99338,Tutt Cafe,$,4,176,NY,tutt-cafe-brooklyn,11201
2313,886 9th Ave,,,New York,US,salad,FALSE,40.76816,"New York City, NY",-73.98531,Lunch Box,$,4,114,NY,lunch-box-new-york-3,10019
2314,4902 Church Ave,,,Brooklyn,US,salad,FALSE,40.6514499,"New York City, NY",-73.93122,Mr McKays more than Salads,$,4.5,31,NY,mr-mckays-more-than-salads-brooklyn-2,11203
2315,53 E 8th St,,,New York,US,salad,FALSE,40.73095094,"New York City, NY",-73.99387053,Just Salad,$,3.5,140,NY,just-salad-new-york-12,10003
2316,325 Hudson St,,,New York,US,salad,FALSE,40.7266553,"New York City, NY",-74.0074464,Just Salad,$,3.5,54,NY,just-salad-new-york-19,10013
2317,59-13 71st Ave,,,Ridgewood,US,salad,FALSE,40.700824,"New York City, NY",-73.899393,"Bamboo Tropical , Juice And Salad Bar",$,4,27,NY,bamboo-tropical-juice-and-salad-bar-ridgewood-2,11385
2318,153 E 106th St,,,New York,US,salad,FALSE,40.79230881,"New York City, NY",-73.94568634,Blue CoCo,$,4.5,29,NY,blue-coco-new-york,10029
2319,58 W 36th St,,,New York,US,salad,FALSE,40.750451,"New York City, NY",-73.9859479,Pure & Fresh,$,3.5,69,NY,pure-and-fresh-new-york,10018
2320,587 9th Ave,,,New York,US,salad,FALSE,40.7588161,"New York City, NY",-73.9926049,Chirping Chicken,$,4.5,120,NY,chirping-chicken-new-york-12,10036
2321,319 Broadway,,,New York,US,salad,FALSE,40.71578523,"New York City, NY",-74.00506915,Pret A Manger,$,4,24,NY,pret-a-manger-new-york-64,10007
2322,38-01 30th Ave,,,Astoria,US,salad,FALSE,40.76423611,"New York City, NY",-73.91560477,MMM...That's a Wrap,$,3.5,100,NY,mmm-thats-a-wrap-astoria-2,11103
2323,134 W 37th St,,,New York,US,salad,FALSE,40.75238873,"New York City, NY",-73.98851991,Just Salad,$,3,158,NY,just-salad-new-york,10018
2324,77 Pearl St,,,New York,US,salad,FALSE,40.704044,"New York City, NY",-74.01049,Bingo Deli,$,4,56,NY,bingo-deli-new-york,10005
2325,30-18B Astoria Blvd N,,,Astoria,US,salad,FALSE,40.7699642,"New York City, NY",-73.9184647,SVL Souvlaki Bar,$,4.5,114,NY,svl-souvlaki-bar-astoria-2,11102
2326,37-61 80th St,,,Jackson Heights,US,salad,FALSE,40.74779,"New York City, NY",-73.88553,969 NYC Coffee,$,4.5,124,NY,969-nyc-coffee-jackson-heights-2,11372
2327,358 7th Ave,,,New York,US,salad,FALSE,40.74843597,"New York City, NY",-73.99284363,Teremok,$,4,89,NY,teremok-new-york-5,10001
2328,683 8th Ave,,,New York,US,salad,FALSE,40.7580133,"New York City, NY",-73.9892434,Maoz Falafel & Grill,$,4,130,NY,maoz-falafel-and-grill-new-york-2,10018
2329,100 Maiden Ln,Ste 2,,New York,US,salad,FALSE,40.706897,"New York City, NY",-74.007211,Just Salad,$,3,160,NY,just-salad-new-york-3,10038
2330,660 Lexington Ave,,,New York,US,salad,FALSE,40.7598454,"New York City, NY",-73.9701257,Red Olive,$,3.5,55,NY,red-olive-new-york,10022
2331,2925 Avenue H,,,Brooklyn,US,salad,FALSE,40.63168,"New York City, NY",-73.94799,Ovi's Place,$,3.5,40,NY,ovis-place-brooklyn,11210
2332,881 5th Ave,,,Brooklyn,US,salad,FALSE,40.651455,"New York City, NY",-74.00358438,Kofte Piyaz,$,4.5,173,NY,kofte-piyaz-brooklyn,11232
2333,1153 Forest Ave,,,Staten Island,US,salad,FALSE,40.626865,"New York City, NY",-74.128494,Leo's Deli Sandwich Shop,$,5,43,NY,leos-deli-sandwich-shop-staten-island-2,10310
2334,155 E 52nd St,,,New York,US,salad,FALSE,40.757575,"New York City, NY",-73.970321,Ground Central,$,4,473,NY,ground-central-new-york,10022
2335,301 Keap St,,,Brooklyn,US,salad,FALSE,40.70791868,"New York City, NY",-73.95545876,Taco Santana,$,4,128,NY,taco-santana-brooklyn,11211
2336,1946 37th St,,,Astoria,US,salad,FALSE,40.7786345,"New York City, NY",-73.90264851,Astoria Pizza Factory,$,4.5,105,NY,astoria-pizza-factory-astoria,11105
2337,42 Ave A,,,New York,US,salad,FALSE,40.72372361,"New York City, NY",-73.98499081,Two Boots East Village,$,4,309,NY,two-boots-east-village-new-york,10009
2338,202 W 40th St,,,New York,US,salad,FALSE,40.75478745,"New York City, NY",-73.98854065,Lenwich,$,4,33,NY,lenwich-new-york-22,10018
2339,328 Tompkins Ave,,,Brooklyn,US,salad,FALSE,40.686459,"New York City, NY",-73.944794,Crocus Juice Bar and Cafe,$,4,38,NY,crocus-juice-bar-and-cafe-brooklyn,11216
2340,1211 6th Ave,,,New York City,US,salad,FALSE,40.758663,"New York City, NY",-73.982398,Fresh&Co,$,3,85,NY,fresh-and-co-new-york-city-11,10036
2341,100 Kenmare St,,,New York,US,salad,FALSE,40.72106354,"New York City, NY",-73.99725117,sweetgreen,$$,4,175,NY,sweetgreen-new-york-4,10012
2342,1164 Broadway,,,New York,US,salad,FALSE,40.74480324,"New York City, NY",-73.98863778,sweetgreen,$$,4,511,NY,sweetgreen-new-york-2,10001
2343,162 N 4th St,,,Brooklyn,US,salad,FALSE,40.71580379,"New York City, NY",-73.95923398,sweetgreen,$$,4,169,NY,sweetgreen-brooklyn-2,11211
2344,8 E 18th St,,,New York,US,salad,FALSE,40.73806134,"New York City, NY",-73.99122335,sweetgreen,$$,4,106,NY,sweetgreen-new-york-9,10003
2345,194 Joralemon St,,,Brooklyn,US,salad,FALSE,40.6925,"New York City, NY",-73.99141,honeygrow,$$,4,58,NY,honeygrow-brooklyn,11201
2346,213 W 35th St,,,New York,US,salad,FALSE,40.75204,"New York City, NY",-73.99076,Good Seed,$$,4,74,NY,good-seed-new-york-2,10001
2347,311 Amsterdam Ave,,,New York,US,salad,FALSE,40.7802977,"New York City, NY",-73.9801793,sweetgreen,$$,3.5,143,NY,sweetgreen-new-york-8,10023
2348,352 West 46th St,,,New York,US,salad,FALSE,40.76041,"New York City, NY",-73.990005,Pure Kitchn,$$,4.5,88,NY,pure-kitchn-new-york,10036
2349,66 E 55th St,,,New York,US,salad,FALSE,40.76041,"New York City, NY",-73.97254,sweetgreen,$$,4,55,NY,sweetgreen-new-york-21,10022
2350,52 5th Ave,,,Brooklyn,US,salad,FALSE,40.6814048,"New York City, NY",-73.9771062,5ive Spice,$$,4,351,NY,5ive-spice-brooklyn-3,11217
2351,1522 Myrtle Ave,,,Brooklyn,US,salad,FALSE,40.699207,"New York City, NY",-73.912948,Color Me Greens,$$,3.5,84,NY,color-me-greens-brooklyn,11237
2352,42-35 Main St,,,Flushing,US,salad,FALSE,40.75443327,"New York City, NY",-73.82786617,Leaf Garden,$$,4.5,23,NY,leaf-garden-flushing,11355
2353,60 W 22nd St,,,New York,US,salad,FALSE,40.74187,"New York City, NY",-73.993,by CHLOE. Flatiron,$$,4,413,NY,by-chloe-flatiron-new-york,10010
2354,1500 3rd Ave,,,New York,US,salad,FALSE,40.77801188,"New York City, NY",-73.95489168,sweetgreen,$$,3.5,94,NY,sweetgreen-new-york-12,10028
2355,372 Lafayette St,,,New York,US,salad,FALSE,40.7271874,"New York City, NY",-73.9938924,Honeybrains,$$,4,71,NY,honeybrains-new-york-2,10012
2356,67 Wall St,,,New York,US,salad,FALSE,40.705586,"New York City, NY",-74.008382,sweetgreen,$$,3.5,83,NY,sweetgreen-new-york-13,10005
2357,226 Bleecker St,,,New York,US,salad,FALSE,40.72999213,"New York City, NY",-74.00243385,sweetgreen,$$,3.5,59,NY,sweetgreen-new-york-10,10014
2358,58 W 8th St,,,New York,US,salad,FALSE,40.73324539,"New York City, NY",-73.99910375,Ancolie,$$,4.5,35,NY,ancolie-new-york,10011
2359,20 Pearl St,,,Brooklyn,US,salad,FALSE,40.70443,"New York City, NY",-73.9875158,CUPER,$$,4.5,30,NY,cuper-brooklyn-5,11201
2360,32 Gansevoort St,,,New York,US,salad,FALSE,40.73918311,"New York City, NY",-74.00585874,sweetgreen,$$,3.5,51,NY,sweetgreen-new-york-16,10014
2361,15405 Union Tpke,,,Flushing,US,salad,FALSE,40.7199369,"New York City, NY",-73.8096573,Salad Shack,$$,4,135,NY,salad-shack-flushing,11367
2362,48 Mulberry St,,,New York,US,salad,FALSE,40.71510538,"New York City, NY",-73.99959728,Chipilo,$$,4.5,19,NY,chipilo-new-york,10013
2363,492 6th Ave,,,Brooklyn,US,salad,FALSE,40.6662419,"New York City, NY",-73.985749,Mariella,$$,4.5,206,NY,mariella-brooklyn,11215
2364,1321 1st Ave,,,New York,US,salad,FALSE,40.76712828,"New York City, NY",-73.95684622,sweetgreen,$$,4,61,NY,sweetgreen-new-york-18,10021
2365,252 7th Ave,,,Brooklyn,US,salad,FALSE,40.66942914,"New York City, NY",-73.97949395,Just Salad,$$,3.5,154,NY,just-salad-brooklyn,11215
2366,26 E 40th St,,,New York,US,salad,FALSE,40.750939,"New York City, NY",-73.9792067,Fields Good Chicken,$$,4,77,NY,fields-good-chicken-new-york-3,10016
2367,171 N 3rd St,,,Brooklyn,US,salad,FALSE,40.71532829,"New York City, NY",-73.95963783,by CHLOE. Williamsburg,$$,4,73,NY,by-chloe-williamsburg-brooklyn-2,11211
2368,101 Maiden Ln,,,New York,US,salad,FALSE,40.70712621,"New York City, NY",-74.00718458,Fields Good Chicken,$$,4,157,NY,fields-good-chicken-new-york,10038
2369,413 Greenwich St,,,New York,US,salad,FALSE,40.72133533,"New York City, NY",-74.00970108,sweetgreen,$$,3.5,103,NY,sweetgreen-new-york-3,10013
2370,317 Union Ave,,,Brooklyn,US,salad,FALSE,40.70983,"New York City, NY",-73.95109,Modern Love Brooklyn,$$,4.5,147,NY,modern-love-brooklyn-brooklyn-2,11211
2371,60 Prospect St,,,Brooklyn,US,salad,FALSE,40.70065722,"New York City, NY",-73.98838918,Untamed Sandwiches,$$,4,26,NY,untamed-sandwiches-brooklyn,11201
2372,609 W 27th St,,,New York,US,salad,FALSE,40.7517311,"New York City, NY",-74.0055952,Between the Bread Eatery - Chelsea,$$,4.5,25,NY,between-the-bread-eatery-chelsea-new-york,10001
2373,399 W Broadway,,,New York,US,salad,FALSE,40.72419686,"New York City, NY",-74.00205763,Ground Support,$$,4,428,NY,ground-support-new-york,10012
2374,283 Nostrand Ave,,,Brooklyn,US,salad,FALSE,40.688983,"New York City, NY",-73.951026,Lucha Lucha,$$,4.5,196,NY,lucha-lucha-brooklyn-2,11216
2375,1376 Third Ave,,,New York,US,salad,FALSE,40.77365533,"New York City, NY",-73.95862037,Chopt Creative Salad Co.,$$,3.5,92,NY,chopt-creative-salad-co-new-york-13,10075
2376,43 W 39th St,,,New York,US,salad,FALSE,40.75271,"New York City, NY",-73.98438,Untamed Sandwiches,$$,4,322,NY,untamed-sandwiches-new-york,10018
2377,8021 37th Ave,,,Jackson Heights,US,salad,FALSE,40.7497084,"New York City, NY",-73.8858897,Just Made 4 U,$$,3.5,95,NY,just-made-4-u-jackson-heights,11372
